Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
0,0,4,5,6.664981530441038,"[0.08159208230567333, 0.3602427397926021, 0.05820277257029427]","[0.8870095356400293, 2.099684952072584, 5.364914405912106]","[-0.12667473227362092, -0.3827845723176512, 0.2323637988893359]"
0,0,5,5,6.665202240209505,"[0.2579646933073774, 0.020125031079885503, 0.00722354463591679]","[2.4669693391955936, 1.530251526594482, 0.030394458017982184]","[-0.4541302980804218, 0.39983881165382085, -0.38832518808209004]"
0,0,0,6,7.86203113947059,"[0.3622073197817282, 0.20505691923658076, 0.3911220598729249]","[5.011232604694567, 2.6782846095245865, 0.4081654346184188]","[0.4265742985866149, -0.46275566281081326, 0.018337601458007335]"
0,0,1,6,7.880601765681135,"[0.04451541669093634, 0.22553449924797192, 0.09737353385183234]","[0.48350969185991377, 3.6428174672508042, 1.4926467972818014]","[0.46056587374908864, 0.1897991525912509, -0.45531964987292073]"
0,0,2,6,7.890085054726759,"[0.039882125851631256, 0.3411417032144032, 0.1146205197982112]","[2.4706212230061766, 5.190525347120481, 0.02189381865438385]","[0.48629301337653474, -0.0103625739500397, 0.31378562183175673]"
0,0,4,6,7.890796441155873,"[0.08309262770605375, 0.41302309499217876, 0.3896685979906429]","[1.1671832611725934, 5.5904312883165135, 4.367180367975773]","[0.1501247808432239, 0.41005865091863913, 0.4980708200287245]"
0,0,5,6,7.891139341376004,"[0.3003160393580454, 0.17571910567642485, 0.40677163125439564]","[0.6848218005960879, 4.751878324194991, 0.34905144057218945]","[0.44901094702878974, 0.33963781774184043, 0.18921688347740873]"
0,0,0,7,6.535749795232041,"[0.05343392516893014, 0.14643195985950763, 0.1232341478757839]","[3.9841542156485623, 3.20119699439853, 0.08001894969183479]","[-0.24261452027534613, 0.10062879373215183, -0.1014515967593097]"
0,0,1,7,6.535785121761152,"[0.3172167009531866, 0.10466581515966861, 0.4806129690820731]","[4.6988237078334265, 1.4274716822191287, 1.61841453304127]","[0.01617609837520928, -0.37524491384946357, -0.3800107276759188]"
0,0,0,0,9.187102538125206,"[0.2972885914337458, 0.058807396634195264, 0.32679412652331186]","[2.8294970314971692, 1.0674930677462946, 0.7175549165241061]","[0.18981941922347556, 0.09310394589996285, 0.20998584923110164]"
0,0,1,0,9.187649641639233,"[0.23290166152181402, 0.22182282823829635, 0.0621933676949632]","[3.860246432058838, 0.7560188625465082, 0.6029428976943435]","[0.2711582416623233, 0.2042892795118385, 0.28459990746731034]"
0,0,2,0,9.188193845689678,"[0.14792209043199267, 0.33260874736640167, 0.4491077675151152]","[4.113014427494421, 0.3104245502853123, 4.901960262482798]","[0.25547798152691104, -0.22980322242425866, 0.06902134612698507]"
