Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
1,0,0,47,5.522736519522522,"[0.02355999195669356, 0.12129065599996586, 0.023615473814815102]","[3.9343932445676204, 5.217329299470974, 4.36242716065509]","[-0.1749715168749315, 0.31664820168507546, 0.4755978117066174]"
1,0,0,48,5.604177756432898,"[0.39065168699318653, 0.45113302259159443, 0.1858845343332287]","[1.6155072968633917, 6.086438374067384, 3.170476293344357]","[-0.4955113507085469, -0.08304365601486541, -0.07953314940588196]"
1,0,0,49,5.7232996127728955,"[0.12305769262566507, 0.36248017193104026, 0.01891144774913861]","[5.730718325386184, 0.2368508430394047, 3.85950863778668]","[0.03201468305700872, 0.05404246471292973, 0.10065334257469838]"
2,1,0,0,5.98956525001408,"[0.4145947595748535, 0.3640764080637192, 0.46013718055234526]","[6.0940331414607245, 2.6409265281397163, 0.009203671746318311]","[0.15527349167520998, -0.3219805616888105, 0.47225273228604114]"
2,1,0,1,9.118877056868973,"[0.32234487462431016, 0.3094468187032158, 0.3743673205526184]","[3.2293928897573423, 0.26787291500599103, 4.176301186897508]","[-0.010481778471172043, -0.21633030080758409, 0.19749198961434833]"
2,1,0,2,6.972722095187055,"[0.2948396763110417, 0.13201617891056133, 0.3114027528266514]","[2.71492842589903, 5.181199674288685, 1.228163667347941]","[-0.3362939073939629, -0.15433125504396106, -0.09221769709243455]"
2,1,0,3,5.867562240650085,"[0.4855436437561183, 0.08799223145547203, 0.32929918888587173]","[5.0837282263063495, 6.02101723626553, 4.952164834852537]","[0.4726319240965593, -0.46492238361889304, 0.3454827536869438]"
2,1,0,4,6.3960463420225055,"[0.4245033711339523, 0.19073820321422974, 0.4345726908746064]","[4.2181787960143335, 3.949918502246813, 1.4391395485996556]","[0.47912825033942497, -0.2899680984547198, 0.1729026448463904]"
2,1,0,5,6.179006418414491,"[0.3696112174197326, 0.34926498766167335, 0.1012347612162538]","[1.1390803857715743, 1.186593179850061, 1.0865119952497404]","[-0.22955258520771393, -0.33248412514210757, 0.2755955922656236]"
2,1,0,6,5.581024727191813,"[0.2309445462645049, 0.41139260970983016, 0.04370717751557718]","[4.2678743780333965, 1.815768205094248, 3.5234404595645583]","[-0.37523751759640145, 0.3109250772484461, -0.16695990540129446]"
2,1,0,7,5.96893388383399,"[0.17753627799752691, 0.2817947960633623, 0.10300923860883737]","[5.528709085957801, 0.9865466829570945, 3.234272773655915]","[-0.30124248298816825, -0.15759737552160946, 0.4626469608842103]"
2,1,0,8,5.854881589222654,"[0.026651603632770082, 0.2873742713088332, 0.17188341003188812]","[3.3085528548133523, 5.187357143776836, 3.8905748762160988]","[-0.03134298410774394, -0.03868112079856012, 0.48779364096224165]"
2,1,0,9,5.717842994676353,"[0.4519984377477785, 0.07967821832922622, 0.2551673720158482]","[6.14597912325426, 2.852486922019256, 4.118681451392223]","[0.12081891918333243, -0.22415398327382619, -0.291631199113487]"
2,1,0,10,5.7006549748136335,"[0.04843853029798012, 0.3956984510499777, 0.0384804493693503]","[5.998273585534273, 6.258332197787659, 3.437426218358988]","[-0.2293247180491168, -0.2917183941533975, -0.42285757798683976]"
2,1,0,11,6.176051631190165,"[0.4024021128319703, 0.43318669161951906, 0.2509502868331522]","[0.15694271458557896, 1.8963035622346236, 5.8600308829685]","[-0.4043428178945023, -0.044547384039233195, -0.09543268178398734]"
2,1,0,12,5.958566604782805,"[0.31930033068288444, 0.43647751174103666, 0.32056868622297885]","[2.7183292977747118, 4.058969268358337, 5.0962249902536705]","[0.11214565621460681, -0.30418810761381654, -0.24713755505234847]"
2,1,0,13,5.909306372516093,"[0.13363051481991933, 0.33152186891510366, 0.45899988391984103]","[2.275815435511304, 5.925901303166028, 2.264658341922285]","[0.0364254957047897, 0.06222019217799757, 0.3911551621673952]"
2,1,0,14,5.6639653874043425,"[0.26384553569868036, 0.3003989754145028, 0.4852463466588043]","[2.1858128265308667, 0.697531697431873, 1.4560456615700355]","[-0.13250687891694146, 0.4907838815561575, -0.3848592111429716]"
2,1,0,15,5.55397976091922,"[0.15854689398162247, 0.33318021195667263, 0.18171299767002547]","[4.998401240032358, 4.492157784851474, 5.1298148085162305]","[0.031208532748466133, -0.2938224748184878, 0.2007457578995765]"
2,1,0,16,5.776085469476789,"[0.1936070114224791, 0.00353322648689941, 0.30483069839088334]","[5.478536981054226, 0.720516641332447, 1.8369329930848612]","[-0.4238036493659023, -0.24772692177525424, -0.005917745771564675]"
2,1,0,17,5.467316712355572,"[0.0076063133427440865, 0.2949354974659623, 0.32159980553154277]","[2.61152497882252, 1.0328557315216058, 0.6755948660040195]","[0.4635912522176342, -0.4199287500039749, -0.25076460964852176]"
2,1,0,18,5.657541444860967,"[0.44253827069291496, 0.06675987616409501, 0.21624024921431467]","[2.574818656257428, 0.9659214720740684, 2.5762193373168514]","[0.2614737970508265, -0.17392794759090602, -0.3572495639243457]"
2,1,0,19,5.8002855775944795,"[0.12305769262566507, 0.36248017193104026, 0.01891144774913861]","[5.730718325386184, 0.2368508430394047, 3.85950863778668]","[0.03201468305700872, 0.05404246471292973, 0.10065334257469838]"
2,1,0,20,5.722154232368124,"[0.1430818071156844, 0.03905418975418684, 0.03897202631207258]","[6.172276510683402, 2.4461444587373995, 5.702777191067542]","[-0.4557934627582071, -0.16845409566363934, -0.28958040825428977]"
2,1,0,21,5.6270658375762395,"[0.038469931997532236, 0.22792519105753278, 0.11645099296379052]","[1.133790834372272, 3.913899579910961, 4.429144437270769]","[0.15565584166552293, -0.13886304837639463, 0.20172525154502852]"
2,1,0,22,5.7290195045221965,"[0.4090023426849563, 0.454026151377367, 0.44684491123809406]","[1.4369733813730463, 2.292374426862284, 2.4464707582168]","[-0.3063283229775726, 0.4617552206590675, -0.4241588621874606]"
2,1,0,23,5.746623501415219,"[0.05198656467782642, 0.4881900180961047, 0.0746690391920452]","[3.9410134415938978, 3.6895581603809413, 4.370881475737529]","[-0.27097826414194626, -0.47081401937886025, 0.29872568222126783]"
