Run,Generation,Leg Index,Individual Index,Fitness,Amplitude,Phase,Offset
1,0,0,41,13.330671642844127,"[0.1909798578039047, 0.2617426498026059, 0.3315414820772282]","[5.497673660257921, 2.2942412433893535, 5.504042553794073]","[-0.418748625725639, 0.2612644865681012, -0.35735317990347304]"
1,0,0,42,13.36845103828558,"[0.3276539182117207, 0.34771303152689353, 0.40026634810954065]","[2.141637037781729, 0.5085501859710048, 3.573305852647334]","[0.2980335582514566, 0.42281115381451784, 0.43976130172115235]"
1,0,0,43,13.64310435650381,"[0.3992986743086898, 0.26331630660169913, 0.39763980072807703]","[0.27859694310770083, 1.8535518112826843, 4.0276412810064235]","[0.25259288339125685, -0.25825776114189436, -0.06925811812313787]"
1,0,0,44,13.538682991044533,"[0.29710991262302794, 0.01697021205687055, 0.27817138236068906]","[2.422408002239939, 1.452892683995833, 1.5634850313474347]","[0.1756981428405574, -0.03315926224234622, -0.44862222827673226]"
1,0,0,45,12.48558579539806,"[0.35500565677100165, 0.2875360219119342, 0.015024402973901452]","[5.246564513543992, 2.74795108090626, 0.9935827008213245]","[-0.054266775562653136, -0.18108499593207084, -0.4028352040432185]"
1,0,0,46,12.966408543168724,"[0.33227416686758476, 0.21806946845545777, 0.14436920463705138]","[6.048736595240873, 5.611590658597713, 2.7465537026447904]","[0.17620842178286944, 0.09820209371610578, 0.355836480375025]"
1,0,0,47,13.904767412777673,"[0.21904935732941677, 0.46306438037978914, 0.4281422687029888]","[4.933603124394915, 5.257400281641462, 3.962888025706059]","[-0.47864898987373106, -0.3381460670031994, -0.04070533960151057]"
1,0,0,48,13.063041424214507,"[0.43311456933351067, 0.3433034435686714, 0.15881809889427095]","[6.192669056427496, 5.1147617425735765, 2.743278217130502]","[-0.25549485348501544, 0.46156048816606876, -0.23156199752995332]"
1,0,0,49,13.114739546067753,"[0.2781951309523341, 0.1262477850515371, 0.3396994077573126]","[5.031939670571021, 4.626578183268612, 3.3324180011017894]","[-0.1298409834442884, -0.019471517353290668, -0.16938559614442317]"
1,0,1,0,13.449009570318232,"[0.17905171879169285, 0.06272018086865011, 0.4311959393419337]","[4.129703300892353, 2.5780760697525116, 1.5983905395341886]","[-0.35249492657440273, -0.4517664866690059, -0.10630811890045477]"
1,0,1,1,13.462916848535368,"[0.021541993214240995, 0.033728062253596314, 0.109033136607943]","[1.3475786750246919, 3.244540690525935, 3.3355638548853928]","[0.33174342650212973, 0.3423558507015032, 0.05401201321314386]"
1,0,1,2,15.780272315230487,"[0.0331083803734426, 0.29298532293589385, 0.466401143708245]","[0.8748643694922889, 0.9656975883913894, 4.233439977941907]","[0.3301159718777782, 0.19340450318660019, -0.4286192513937723]"
1,0,1,3,13.76440961536392,"[0.46457849517368677, 0.40596899200102166, 0.3998760651468072]","[4.306859975383077, 0.5656628964393933, 1.635060394958101]","[0.42199169383527546, 0.20632920171844127, -0.41438889030248816]"
1,0,1,4,14.696294104601996,"[0.18246570710164622, 0.18249279632287074, 0.07732052129883576]","[3.492635441122295, 3.856731081628827, 0.5017804803115572]","[-0.27907638799890355, 0.3441785817732662, 0.26294107789901355]"
1,0,1,5,12.130587119243309,"[0.49260659839051346, 0.33116521281142886, 0.236498180736413]","[3.2448709006289578, 2.8021030970155376, 1.1146070017971643]","[-0.3085868597972333, -0.0014307228443231068, 0.13366346981136001]"
1,0,1,6,13.748814781539577,"[0.3090195312273707, 0.19897655556183946, 0.05616421604933419]","[1.8506591755528323, 2.4181303210594196, 1.7089543012129722]","[0.3502321338840977, 0.45486150920776514, -0.4096905226510644]"
1,0,1,7,13.834982966266452,"[0.3401296584295241, 0.4375777751281313, 0.31787104945153183]","[5.998949080409078, 4.988651739174583, 1.3584714233812116]","[0.1691314973295044, 0.4784715257414599, -0.1101077259545834]"
1,0,1,8,13.600554709405884,"[0.15709598671111108, 0.4180885543399571, 0.36036951750270446]","[4.654273590135911, 0.19316793138234992, 4.332729697169083]","[0.1099140323208061, -0.33099199405216617, -0.06173382883151979]"
1,0,1,9,15.767946129861166,"[0.2936407591270192, 0.37777494362751557, 0.31363656716590027]","[6.126434286316448, 0.5225577318954252, 1.967404093605345]","[0.14257660192475818, -0.34167366651554076, 0.3628566522780633]"
1,0,1,10,13.139954099307047,"[0.22768822823345491, 0.047361645965487364, 0.4858142819253928]","[3.6422484580273546, 4.3845537645347274, 1.6195602433702263]","[0.43753322210891443, 0.2718102849244296, -0.060397109688302364]"
1,0,1,11,12.935597345842403,"[0.45892535025654446, 0.4806347749470008, 0.2583677398412317]","[5.118449845184414, 6.084680474414994, 3.440886739601901]","[0.12200434790427961, 0.33635434418893906, -0.2448710995333765]"
1,0,1,12,13.4372062443137,"[0.011381060916079544, 0.23061388899538643, 0.4872261145124711]","[3.7078611424882624, 3.6104418614951177, 0.00717589047197549]","[-0.02264446598266323, 0.2918017232267923, 0.23534306057484333]"
1,0,1,13,13.213430707931995,"[0.4945097813053251, 0.10033006442305731, 0.48267359271211596]","[1.223843219738703, 0.23189500308915587, 0.015985521275335174]","[-0.27759790361709336, -0.22249461307672624, 0.14768553406999452]"
1,0,1,14,12.67737999218466,"[0.45770780195320565, 0.05328703054333195, 0.28189419529661885]","[3.2920135502802843, 5.196146185539973, 3.2969165304159795]","[-0.24936574663014044, 0.3863856251034733, 0.20358804888834536]"
1,0,1,15,14.480999499710009,"[0.12387519992605489, 0.4602609267257867, 0.3637674953562816]","[1.98008393530554, 5.807009092606842, 3.7713887951362572]","[-0.3403681510829859, -0.494792066237035, -0.3289438183754385]"
1,0,1,16,14.074891746941988,"[0.40847627134277187, 0.4976241520889733, 0.28377291549640654]","[3.3533716760692354, 6.164342657049896, 2.251458079774251]","[0.4378673424056254, 0.31734693747322973, -0.40461667936541956]"
1,0,1,17,13.533640695546074,"[0.09086027348982734, 0.2329535493880623, 0.00742638436092552]","[4.489175399541647, 2.0833734882376578, 4.3144451832751525]","[-0.4014556092395144, 0.45244630474115577, -0.3444526345901221]"
1,0,1,18,13.90718065634203,"[0.06499114998045913, 0.3869922765541402, 0.4421283470363907]","[3.827858603118504, 1.9119156623044031, 5.887627610657701]","[-0.2703500076633245, 0.28149533920676584, -0.49202065328578004]"
1,0,1,19,13.197870266642907,"[0.20335011250473706, 0.17735650316182672, 0.161517119207297]","[0.7850008569728073, 3.1902800386613746, 3.5463376474587265]","[-0.2056358298090939, -0.32694471864908703, -0.29545211676551086]"
1,0,1,20,14.402568141693248,"[0.1333274579412974, 0.2430986456674094, 0.08590406631189473]","[1.026646011783199, 0.39446559416018684, 0.9762499832896582]","[0.06499364345743952, -0.20635023084709814, -0.12296339886293606]"
1,0,1,21,13.871209364803123,"[0.3586612091956308, 0.3351200809813533, 0.2903379722975131]","[6.239266936907639, 3.399737562261208, 2.2389372644545062]","[0.47083944316440873, -0.20696280985765958, -0.4410428993177068]"
1,0,1,22,12.831181987902767,"[0.4113395627317697, 0.01943260494875093, 0.30079256336451865]","[0.6890718842556761, 2.4538704176396884, 5.908004112352887]","[-0.2927189657562618, 0.2809774634026345, -0.3054663773487605]"
1,0,1,23,14.174754129637174,"[0.45650051755401766, 0.30460801184881475, 0.2563184987529906]","[3.2507590847223593, 5.795355098124032, 6.032586281353003]","[-0.36632669684458785, -0.05623107312022935, 0.05372733120293094]"
1,0,1,24,13.633286350481045,"[0.07772821370712224, 0.45367790739360736, 0.26835025154158404]","[6.265530036959935, 5.5667195370946825, 3.191085810170913]","[0.08196999362414814, -0.21234293895848733, -0.27164500962873916]"
1,0,1,25,13.10150015996195,"[0.007995580242697697, 0.30514185709677666, 0.0999584493554756]","[3.4242340949098584, 5.807206672685604, 6.155134776639936]","[0.25606488045968623, -0.21367119780861776, -0.21006497593689322]"
1,0,1,26,14.228694142526544,"[0.3078490680616753, 0.4063873588036454, 0.0718614733529524]","[1.3218885424110962, 3.251476443731627, 2.8189172844093613]","[0.2259307696494346, -0.22348728596412992, 0.253915548072864]"
1,0,1,27,14.37207274295542,"[0.30154317603998976, 0.4996605562822356, 0.3467194404106823]","[6.1337842798962585, 4.7009906590257, 5.791734467272102]","[-0.3843008445359004, 0.020730293295247892, -0.027930484507529885]"
1,0,1,28,17.234332590547883,"[0.48483373222448267, 0.31625070108058756, 0.1941556769983827]","[2.174511781477018, 5.44974160360249, 0.6200668648556785]","[0.14415268908887768, 0.0693275821078283, 0.14511356056891822]"
1,0,1,29,13.785800182592245,"[0.147593635969115, 0.3269704365671176, 0.24213679625601797]","[5.281994742548742, 4.7766007706458815, 6.276054632627386]","[-0.16574175631863786, -0.08870493786105316, -0.0026468036605709067]"
1,0,1,30,13.496370242768972,"[0.2153227695152226, 0.24048683419883893, 0.09899843992037732]","[3.8637756134289383, 1.7636139945161726, 0.7901360119351988]","[-0.21701219658616755, 0.49795603465269145, 0.3480510711630995]"
1,0,1,31,13.35525136397931,"[0.347410087918334, 0.2929737360791889, 0.48183277700587956]","[5.656911674188594, 2.182657725179819, 5.0349658353248525]","[0.2130819180580068, -0.14897970946995054, -0.2307159251408386]"
1,0,1,32,14.137734845992938,"[0.26268653306145795, 0.006753485808316861, 0.3876958108855005]","[0.4399630843775425, 1.775998442229873, 2.471326259874732]","[-0.2951342805037842, 9.161244752764475e-05, 0.44115342746618535]"
1,0,1,33,15.070516440154723,"[0.42447709827730173, 0.05821128237973999, 0.38982124101697363]","[2.003440732757055, 5.289928324451508, 0.08662839505989045]","[0.21446009652047715, -0.10529446142071686, -0.2194667749496536]"
1,0,1,34,14.10996603718102,"[0.4780615368220065, 0.44264596162922626, 0.3601946775897729]","[0.08976289565960478, 3.232472021944862, 2.7834827589520303]","[0.2772073898454971, 0.2718565028030866, -0.13955352077170458]"
1,0,1,35,16.880990879598166,"[0.429645868271592, 0.4883625698788129, 0.16328864899018392]","[5.924920272149215, 1.1849385337008254, 4.234712796659113]","[0.039589940687352776, -0.07178747747501779, 0.14977863637106892]"
1,0,1,36,14.04004425556107,"[0.1741402436772091, 0.07103249731923589, 0.052265848401642556]","[1.023170597864482, 0.5623412078626676, 1.5076876611576933]","[-0.46862904288866347, 0.4314206071258183, 0.45622337919774525]"
1,0,1,37,13.721499384084598,"[0.33312119745359947, 0.23163535766253002, 0.005636123257637793]","[1.5158049513847673, 3.4450800505204113, 0.8351836170017187]","[-0.10970819514142782, 0.40957801439153085, -0.09709346443057432]"
1,0,1,38,15.649416889374466,"[0.3176714837693289, 0.05605444930066683, 0.3478280153370014]","[3.2206269545391497, 0.7200114010900194, 4.587058897891961]","[-0.31831368209922806, -0.4801346998410788, -0.1959500877953182]"
1,0,1,39,13.45700340279595,"[0.07670109389789648, 0.4878689253403723, 0.032494626435201734]","[2.54372492518165, 2.4975123196898945, 3.449168065465345]","[0.45163969580315577, 0.3782325102754215, -0.16741692088906523]"
1,0,1,40,13.146796518502644,"[0.12133691524921109, 0.3270412472028146, 0.2425545263465676]","[5.913033655222443, 4.510803572552794, 4.951019006282629]","[0.39872700963320784, 0.10517692684199398, -0.3354762316705684]"
1,0,1,41,12.8514332423502,"[0.18685217458308567, 0.09947729981725972, 0.16049832702324035]","[4.754326160289793, 2.3392670005055805, 5.661814484101223]","[-0.3356174613554487, -0.47211421087362615, 0.2507576447754327]"
1,0,1,42,13.586518447405897,"[0.23571037290344615, 0.06779826247817866, 0.10581661848395485]","[4.3429723278346275, 4.398243859064155, 2.72201285728302]","[0.2510931871893072, 0.10892051279927972, 0.3593821188980707]"
1,0,1,43,14.01684150399899,"[0.22588526896789485, 0.02696450948555218, 0.4474817042062264]","[1.4469079904465687, 0.4489532711887622, 6.19511607978002]","[-0.1517187010422416, -0.07661570297459308, 0.12752367949379906]"
1,0,1,44,14.899140040812929,"[0.4391631036338039, 0.19662869932187954, 0.1781700451290391]","[5.45572645505851, 0.7314612006075084, 4.0899742392432525]","[0.24400975742245834, -0.017186559375698685, 0.23834317314006115]"
1,0,1,45,13.364988013661387,"[0.15480304714427467, 0.335045685551015, 0.3536230936546396]","[3.812733950331965, 4.448108512417765, 0.726683612205946]","[-0.12277602168919, 0.28888227388944787, -0.27627862863639596]"
1,0,1,46,16.251936016548093,"[0.04207438906180455, 0.48646680182928936, 0.1126844545017987]","[3.613342740257178, 0.5104460858161246, 3.7846215545791915]","[0.012083976227519666, -0.3740873648402987, 0.34873425599156926]"
1,0,1,47,13.58740401194163,"[0.12674655400860285, 0.045924258656231454, 0.05271278662416762]","[4.871329521066362, 5.63929286267449, 1.9448583345869515]","[-0.42980831111158635, 0.44658494350339206, -0.2815104463547712]"
1,0,1,48,13.35589442283763,"[0.28268757621407675, 0.3249102667422325, 0.17551415817957877]","[6.054009069411611, 3.9340610164509036, 4.800517821329741]","[-0.2941252065915413, 0.3961275096539897, -0.04656301254774531]"
1,0,1,49,13.684719330297455,"[0.33905896950653147, 0.46201214691175646, 0.28389655347850523]","[5.3942248557794725, 3.988609909017298, 5.259215323633704]","[-0.2515439634589641, 0.14391984788574286, 0.021951048565117426]"
1,0,2,0,15.171582063084148,"[0.09752356286543523, 0.28825701973435325, 0.2660582574708187]","[3.4489506514896244, 1.9534068450560536, 3.402324507781304]","[0.2335585304015817, -0.24647959137815567, 0.3047274427304497]"
1,0,2,1,14.090012154396604,"[0.46775658544701076, 0.24059109530812278, 0.05159481904393709]","[1.7557880692762733, 5.846869345538802, 4.7303793342904905]","[0.07080883610373478, 0.20275486654742636, -0.08613499780409484]"
1,0,2,2,16.85143296160544,"[0.1398020493365345, 0.12405658368411693, 0.1582284166461006]","[0.609989356016783, 5.377667348485642, 1.6214508877083695]","[-0.33458373089791327, -0.23585369984460647, -0.3544191891446956]"
1,0,2,3,14.110689484407505,"[0.28328171261154245, 0.21743138985495375, 0.2677407660504247]","[4.55712912373638, 6.191196374324738, 4.99297545768723]","[-0.33958791441303515, -0.07660356644651423, 0.391662330129142]"
1,0,2,4,13.15675420054307,"[0.06058424655544953, 0.4011761893821093, 0.17516605259613593]","[1.504100840532413, 4.7800084465250405, 5.099897702493779]","[0.3092977194297324, -0.2994529078260235, -0.4827865650785276]"
1,0,2,5,15.004428752129224,"[0.1870253206414217, 0.19354189981949782, 0.03229695591790044]","[1.955026044481284, 6.023077758936244, 0.46770515495915876]","[-0.08226188908321419, -0.4842193088409068, 0.2856828394283528]"
1,0,2,6,14.437110235724932,"[0.4036537171483238, 0.1473822924294877, 0.053569538192401844]","[4.597427960349055, 1.955977744221275, 3.520209874192452]","[-0.07938287945458045, 0.2769347883578579, -0.4079699076693253]"
1,0,2,7,15.068647339068661,"[0.05294045728049873, 0.28393269369394775, 0.01001507345807906]","[2.723425735682964, 3.090246875511022, 2.8508000671120395]","[0.2588734680335756, -0.25280026610555406, -0.3960872058379502]"
1,0,2,8,15.604032785822055,"[0.07885452817000538, 0.43312851125916196, 0.37003454096153726]","[3.246582712808548, 6.044637698707551, 3.9308828370945803]","[0.08282327261962308, -0.1573362113246719, 0.4415678329707602]"
1,0,2,9,14.957669957460705,"[0.27072368096964317, 0.14716453990054557, 0.31492958730930265]","[0.16244418998537083, 5.658984648745356, 5.828065132965975]","[0.42548059302643293, -0.1992117916667938, -0.08732607757920052]"
1,0,2,10,17.33385022915061,"[0.059939987240619, 0.46824678937489705, 0.04630187124395235]","[3.9504470527856115, 1.4602456837778977, 6.11704203826705]","[-0.32816324674835395, 0.40902526006013773, 0.1852947380658645]"
1,0,2,11,14.718787521392462,"[0.36637826247360433, 0.4623459238753495, 0.43775953292619263]","[0.3858010631566107, 2.9297330295657003, 0.39677377587561774]","[-0.49051029090521936, -0.21377591395401174, -0.26457450622000833]"
1,0,2,12,15.554708306642288,"[0.23515508321915818, 0.24613165826968436, 0.27616658415228174]","[0.815211110670805, 1.1281145582292642, 2.267762755441083]","[0.34042570945742856, -0.10223901790076328, -0.3504287665737271]"
1,0,2,13,14.998189901519376,"[0.17360755815362894, 0.20855684343504222, 0.33781226915144963]","[1.0520471524641604, 4.915935586460233, 4.4805388357508225]","[-0.1147884173902134, 0.054198222739253565, 0.3637604317261306]"
1,0,2,14,14.010336266524778,"[0.1292634135754599, 0.4317825028085592, 0.40095070911746417]","[2.4939131032326483, 5.785485302792409, 2.325386619056356]","[-0.4471748193774917, -0.20562215118699767, -0.1014803673577398]"
1,0,2,15,14.785352470579458,"[0.04967031832452651, 0.08396201087425836, 0.25633848101909174]","[4.329215770486602, 0.4245899980610177, 2.889076061355519]","[0.19704367786717292, 0.4699511863691265, 0.3853964508638098]"
1,0,2,16,14.014071121815578,"[0.1578537089971232, 0.4928648514148696, 0.2286205734283001]","[1.3057301242613426, 1.7371864300985198, 3.2423766756785537]","[0.08971695865089213, -0.3506668614605549, 0.3505257113938953]"
1,0,2,17,15.186238260462053,"[0.3146018521075001, 0.17297757810807712, 0.2737134822942468]","[5.735821861233041, 5.169856409374603, 3.0307406510188555]","[0.2487057732039879, 0.29536812573611004, -0.40892797348108945]"
1,0,2,18,14.385620910156558,"[0.33495603394779616, 0.15914378625973663, 0.1609827024371221]","[3.402466654955446, 5.868509002673945, 2.068023221928495]","[-0.29159700505997366, 0.07264675576089341, -0.2743557443507073]"
1,0,2,19,14.306107748230552,"[0.1554326461424102, 0.48913889137737143, 0.22500579642165247]","[0.8945700194111375, 1.521514809271883, 3.2961254448187045]","[-0.09140507630989436, -0.43096703252322954, -0.3319943125099778]"
1,0,2,20,13.145588902115033,"[0.4865063505462631, 0.4359662867762891, 0.11334185683074277]","[4.465799393579204, 1.3342162146924286, 2.897836793081965]","[0.21891554039437078, 0.1997216834691521, -0.42921361831814164]"
1,0,2,21,13.552680717224002,"[0.19097057997367267, 0.15234477074091296, 0.20605235311618647]","[0.12037561169077032, 1.7743875010762995, 2.6132074048903977]","[0.20388635992717874, -0.36839855686728007, -0.25389375777824386]"
1,0,2,22,13.27928317811756,"[0.30560749907699425, 0.2018613386821872, 0.03905999697252577]","[4.969553710128153, 3.885812670412554, 2.2636040864442273]","[-0.14361471187366326, -0.2725773246526091, 0.2834520700102957]"
1,0,2,23,17.484864879678216,"[0.3613002381688416, 0.46527669733326854, 0.3965048660363894]","[1.7513888627813259, 1.992767479510235, 3.4077035080926743]","[-0.3272084405168191, 0.2576845384342371, 0.3708581966819736]"
1,0,2,24,13.88760011619499,"[0.4061759483911446, 0.016931172988665755, 0.13979251480939514]","[5.511353351232817, 2.0538125085799797, 6.20102185529185]","[-0.4366733768061838, 0.3401206342676084, -0.41616341272481827]"
1,0,2,25,15.48781765039226,"[0.10554314072822885, 0.49657209849079825, 0.14472159040772947]","[5.158650044952732, 1.341549559147129, 1.943406648005401]","[-0.32453027900995857, -0.3733299283711603, 0.3260962395909194]"
